X,Y,osm_id,code,fclass,name
35.5708638,32.7109379,"251487100","3102",christian_catholic,ירדנית
34.8765959,32.3101859,"268161833","3200",jewish,
34.9107432,32.4862768,"270417963","3200",jewish,בית הכנסת היכל נעמי
35.2293787,31.7761998,"291872774","3300",muslim,مسجد اليعقوبي
34.8154756,32.1724632,"292464835","3200",jewish,
34.8791165,32.3141395,"305478462","3200",jewish,בית הכנסת ישמח משה
34.8431954,32.1667968,"305625740","3200",jewish,בית הכנסת הגדול
35.2302762,31.7840007,"329348517","3100",christian,גן הקבר
34.8734134,31.9246192,"330375813","3300",muslim,
35.2186055,31.7802817,"343668733","3200",jewish,מוזיאון יהדות איטליה
34.7710672,32.0804879,"344878972","3200",jewish,
35.2194112,31.7031511,"431623957","3300",muslim,جامع عمر بن الخطاب
35.2201402,31.7025302,"431623960","3106",christian_orthodox,كنيسة الآباء والأجداد للروم الأرثوذكس
35.1858454,31.7156983,"431624407","3100",christian,Bait Ibrahim Church
35.1862701,31.7162574,"431624424","3300",muslim,Beit Jala Mosque
35.2298841,31.7070704,"431624550","3102",christian_catholic,حقل الرعاة
35.222106,31.7101283,"431624670","3100",christian,كنيسة مار سابا
35.1977966,31.7120598,"431624922","3100",christian,Al-me'madaneya Church
35.1612545,31.7033859,"431625151","3100",christian,Al-Khader Church
35.1617589,31.7033688,"431625153","3300",muslim,Mosque
35.1634664,31.6971096,"431625157","3300",muslim,Al-Khader Mosque
35.1853487,31.6876676,"431626328","3100",christian,Convent
35.1723831,31.7268626,"431626567","3100",christian,Cramisan Convent
35.2462504,31.7024124,"431626736","3300",muslim,مسجد القعقاع بن عمرو
35.1994203,31.7043936,"431628837","3100",christian,دير راهبات الكرمل
35.1837953,31.7015511,"431628954","3300",muslim,Al_Kholafa' Al_rashideen Mosque
35.2726629,31.7124809,"431629337","3300",muslim,Al-Obaydiah Mosque
35.2745449,31.7179744,"431629351","3300",muslim,Al-Noor Mosque
35.2828885,31.721141,"431629353","3100",christian,Church
35.1753492,31.6987243,"431629435","3300",muslim,Zaid Ebn Thabet Mosque
35.1834647,31.6943501,"431629558","3300",muslim,Dheisheh mosque
35.2182538,31.7035034,"431629741","3100",christian,كنيسة بئر السيدة
35.1674782,31.7281341,"431630300","3300",muslim,Al-Raj'a
35.1801113,31.6937421,"431630788","3300",muslim,Nasr mosque
35.1622089,31.7379545,"431631186","3300",muslim,Al-Noor Mosque
35.1609882,31.7257926,"431631195","3300",muslim,Al-Huda Mosque
35.2649485,31.6960747,"431632000","3300",muslim,Um Al-Qurah
35.2767075,31.6919858,"431632148","3300",muslim,Al-Shuhada' Mosque
35.2659104,31.6913997,"431632294","3300",muslim,Abu- Baker Mosque
35.2677271,31.6854199,"431632374","3300",muslim,Omar Ben Alkhatab Mosque
35.2526768,31.6899661,"431632538","3300",muslim,Abu-Thar Al-Ghafari Moaque
35.2573874,31.674818,"431632773","3300",muslim,Za'tra Al-Kaber Mosque
35.2214424,31.6622824,"431632956","3300",muslim,Al-Zeer Mosque
35.2114465,31.6611359,"431632974","3300",muslim,Hamza ibn Abdel-Mutaleb Mosque
35.1992145,31.6620696,"431632983","3300",muslim,Abu Njeam Mosque
35.2639316,31.6695458,"431633102","3300",muslim,Ebad Al-Rahman Mosque
35.2458007,31.6719017,"431633146","3300",muslim,Mosque
35.141493,31.7185184,"431633176","3300",muslim,Al-Hareeq Mosque
35.1338771,31.7110073,"431633181","3300",muslim,Al-Zawya
35.250222,31.712769,"431633370","3300",muslim,Abdallah Azzam Mosque
35.2745144,31.7177458,"431633388","3300",muslim,Al-Abrar Mosque
35.2825906,31.7211323,"431633406","3100",christian,Ebn-Obaid Convent
35.2857025,31.7172201,"431633414","3300",muslim,Al-Noor Mosque
35.2894941,31.7156997,"431633415","3300",muslim,Al-Takwa Mosque
35.2995219,31.7157761,"431633418","3300",muslim,Mosque
35.2998927,31.7206662,"431633422","3300",muslim,Mosque
35.2896772,31.7246782,"431633425","3300",muslim,Hassan Bin Thabet Mosque
35.274802,31.7052143,"431633448","3300",muslim,Omar Bin Al-Khatab Mosque
35.2813654,31.6980663,"431633451","3300",muslim,Al-Naser Mosque
35.2556318,31.704671,"431633465","3300",muslim,Mosque
35.1173876,31.6835852,"431633599","3300",muslim,Mosque
35.226462,31.640568,"431633731","3300",muslim,Tqo' Mosque
35.2208952,31.6348234,"431633750","3300",muslim,Al-Anssar Mosque
35.16033,31.653883,"431633803","3300",muslim,مسجد أبو بكر صديق
35.1907886,31.6587879,"431633806","3300",muslim,Al-Atqea' Mosque
35.2349068,31.679312,"431634557","3300",muslim,Omar Ben Al-Khatab
35.236568,31.6853787,"431634597","3300",muslim,Al-Da'oa Mosque
35.2313935,31.6848546,"431634598","3300",muslim,Al-Hemri Mosque
35.2206955,31.6773356,"431634879","3300",muslim,Mosque
35.220234,31.6689182,"431634911","3300",muslim,Al-Ansar Mosque
35.2255729,31.6706291,"431634939","3300",muslim,Al-Furqan Mosque
35.1990264,31.7200055,"431635161","3300",muslim,Abu-Baker Al-Sedeeq Mosque
35.1954921,31.7199155,"431635162","3300",muslim,Ahmad Ibn Hanbal Mosque
35.2014106,31.7143861,"431635300","3300",muslim,Al A`zzah Mousqe
35.1861341,31.6888529,"431635658","3300",muslim,Omar Ben Al-Khatab
35.1864584,31.6867449,"431635685","3100",christian,Virgin Mary Convent
35.1751336,32.4451596,"431636905","3301",muslim_sunni,Mu'ath ibn jabal mosque
35.1639813,32.4493896,"431636908","3301",muslim_sunni,Al Shaheed Basel Mosque
35.1693014,32.4505577,"431636917","3301",muslim_sunni,Al Noor Mosque
35.1691808,32.4471765,"431636918","3301",muslim_sunni,Al Kasem Mosque
35.168523,32.4466526,"431636933","3301",muslim_sunni,North Neighborhood Mosque
35.3517277,32.3509999,"431708604","3300",muslim,Bilal Ibn Rabah
35.3624301,32.3282981,"431708618","3301",muslim_sunni,Abd Alrahman Ben Awf
35.3902639,32.276503,"431708621","3301",muslim_sunni,Al Marhoum Ammar Mahameed Mosque
35.3650506,32.326207,"431708626","3106",christian_orthodox,Orthodox church
35.3851333,32.287299,"431708642","3301",muslim_sunni,Abo Baker Alsedeq
35.379714,32.2851347,"431708675","3301",muslim_sunni,Al Shahed Mosque
35.3498654,32.3500883,"431708679","3300",muslim,Mosque
35.3863304,32.2832692,"431708708","3301",muslim_sunni,Mosque
35.3668518,32.3252616,"431708716","3301",muslim_sunni,Mosque
35.3839848,32.2774968,"431708749","3301",muslim_sunni,Mosque
35.3664132,32.3253129,"431708763","3301",muslim_sunni,Mosque
35.3860505,32.2815209,"431708769","3301",muslim_sunni,Khalid Bin Al Walied Mosque
35.3685393,32.3217496,"431708772","3301",muslim_sunni,Mosque
35.383842,32.2833244,"431708806","3301",muslim_sunni,Mosque
35.2284505,32.4073433,"431712765","3300",muslim,Omar Mosque
35.2209105,32.5197467,"431715387","3300",muslim,مسجد عمر بن الخطاب
35.1697045,32.5012319,"431715414","3300",muslim,مسجد بلال بن رباح
35.165919,32.5013191,"431715867","3300",muslim,مسجد عمر بن الخطاب
35.2273047,32.5151057,"431716632","3300",muslim,مسجد الشهيد عبد الله عزام
35.2311257,32.4834765,"431719052","3301",muslim_sunni,Al-Tawheed Mosque
35.1953223,32.3548812,"431719664","3300",muslim,Omar Ben Al Khatab Mosque
35.1650751,32.4667447,"431721899","3300",muslim,Ebad al Rahman Mosque
35.278788,32.402767,"431724080","3301",muslim_sunni,Alzahra' Mosque
35.1946689,32.3606651,"431724695","3300",muslim,Southern 'Ajja Mosque
35.187664,32.5147211,"431725721","3300",muslim,مسجد بلال بن رباح
35.2877812,32.4645253,"431726167","3300",muslim,Alshaheed Mahmood Mosque
35.2156618,32.378518,"431727460","3301",muslim_sunni,Zaid Ben Haretha Mosque
35.191164,32.4625647,"431730745","3300",muslim,Al Tarem Mosque
35.1805397,32.3834683,"431732515","3300",muslim,Al Rebat Mosque
35.2216611,32.3241741,"431735895","3301",muslim_sunni,Alqadeem Mosque
35.1565086,32.3725539,"431744373","3300",muslim,Abu Zar Al Ghafari Mosque
35.1309187,32.449123,"431744435","3301",muslim_sunni,Zaid Ben Haretha Mosque
35.303511,32.3340322,"431745155","3301",muslim_sunni,Al Judeida Mosque
35.2015979,32.40476,"431746336","3301",muslim_sunni,Araba Mosque
35.1528082,32.3729571,"431746746","3300",muslim,Abu Ayoub Mosque
35.1520814,32.4685289,"431749733","3300",muslim,Tora Mosque
35.3567169,32.4690905,"431751012","3301",muslim_sunni,Beit Qad Mosque
35.2151803,32.3272785,"431751099","3301",muslim_sunni,Abu Baker Mosque
35.3004083,32.4514768,"431753065","3301",muslim_sunni,Marah Mosque
35.136347,32.4580269,"431755655","3300",muslim,Abu Obaida Mosque
35.4143982,32.4597161,"431756488","3301",muslim_sunni,Old Mosque
35.1544733,32.3751236,"431756788","3300",muslim,Ali Ben Abe Taleb Mosque
35.2111114,32.4064588,"431761290","3301",muslim_sunni,Sarah Mosque
35.2303301,32.4851029,"431762218","3301",muslim_sunni,Al kaber Mosque
35.1994092,32.4113501,"431766267","3300",muslim,Hamazah Ben Abd Al Motaleb Mosque
35.2200965,32.3593965,"431766435","3300",muslim,Al Omari Mosque
35.1709023,32.3540095,"431768786","3300",muslim,Al Rama Mosque
35.260837,32.3921383,"431770366","3300",muslim,Al Shaikh Zaid Mosque
35.2288927,32.5064711,"431774463","3300",muslim,مسجد بلال بن رباح
35.1811165,32.5171011,"431779180","3300",muslim,مجلس طيبة القديم
35.2354128,32.4861501,"431779612","3301",muslim_sunni,Al Arkam Mosque
35.2197341,32.356148,"431783187","3300",muslim,Omar Al Mokhtar Mosque
35.4146421,32.4596863,"431785585","3301",muslim_sunni,Jalbun Mosque
35.1436115,31.5835206,"431785831","3301",muslim_sunni,Al Ess Mosque
35.1760939,32.4627433,"431786328","3300",muslim,Al Shaikh Zaid Mosque
35.1112553,31.6188999,"431789918","3301",muslim_sunni,مسجد عصيرة
35.2303093,32.4852796,"431794888","3302",muslim_shia,Al-masjad Alkabeer
35.1030912,31.5271549,"431795643","3301",muslim_sunni,مسجد باب الزاوية
35.3144269,32.3639693,"431796419","3300",muslim,Sir Mosque
35.2289558,32.508914,"431796480","3300",muslim,مسجد سيلة الحارثية
35.1000863,31.5591301,"431796555","3301",muslim_sunni,مسجد الرحمن
35.2028547,32.405043,"431802112","3301",muslim_sunni,Abu Johar Mosque
35.1461548,32.4549569,"431802787","3300",muslim,Al Khulijan Mosque
35.2868555,32.3871524,"431803235","3301",muslim_sunni,Zaid Ibn Haretha Mosque
35.1351576,31.6249811,"431804521","3301",muslim_sunni,مسجد عبد الله عزام
35.1068738,31.5318569,"431804536","3300",muslim,مسجد أبو عبيدة
35.2902904,32.4506058,"431813613","3301",muslim_sunni,مسجد الرحمة
35.2251202,32.3295654,"431813709","3301",muslim_sunni,Almustafa mosque
35.2099468,32.400913,"431815230","3301",muslim_sunni,Amer Mosque
35.2321528,32.5094416,"431818068","3300",muslim,مسجد عمر
35.1050137,31.4486129,"431819161","3301",muslim_sunni,مسجد المأمون
35.1949688,32.3612239,"431819705","3300",muslim,Northern Ejah Mosque
35.1163121,31.5181575,"431825985","3300",muslim,Johar Mosque
34.9569805,31.5063177,"431826907","3301",muslim_sunni,Al-Shuhada' Mosque
35.1500152,31.577916,"431828351","3301",muslim_sunni,Al Hadmi Mosque
35.2161927,32.3871446,"431828512","3301",muslim_sunni,Al Mansura Mosque
34.9730232,31.5228432,"431829541","3300",muslim,Old Der Samet Mosque
35.1571012,32.3774708,"431830238","3300",muslim,Abu Baker Al Sedek Mosque
34.9643108,31.5328112,"431831927","3301",muslim_sunni,Alkum Mosque
35.0868741,31.5232298,"431832048","3300",muslim,Al Salheen Mosque
34.9785162,31.4201885,"431832665","3300",muslim,'aisha Mosque
35.1097828,31.5159536,"431840929","3301",muslim_sunni,Al Mo'minen Mosque
35.0870842,31.5122135,"431842001","3301",muslim_sunni,Sahabet Rasol Allah Mosque
35.0890333,31.5605765,"431843681","3300",muslim,Omar Bin Al As Mosque
35.1006875,31.5589644,"431843782","3300",muslim,مسجد الشعراوي
35.148001,31.6263272,"431844213","3300",muslim,مسجد
35.1213898,31.4325209,"431844912","3300",muslim,مسجد البركة الكبير
35.0996043,31.5155332,"431848771","3300",muslim,Dar Al Islam Mosque
34.9694713,31.5344147,"431849848","3301",muslim_sunni,Beit Makdoom Mosque
35.0954568,31.550713,"431850732","3301",muslim_sunni,مسجد عبدالله السعيد
35.0856282,31.5349939,"431850913","3100",christian,Masqubiya
35.0336491,31.6104567,"431851519","3300",muslim,Abd Al Ra'ouf Mosque
35.0865982,31.5344153,"431854335","3300",muslim,مسجد عمر بن الخطاب
34.9759794,31.4071336,"431854386","3301",muslim_sunni,Ali Ben Abe Taleb Mosque
35.0775524,31.5098852,"431856099","3300",muslim,مسجد عابد الحرمين
35.1574849,31.6276169,"431864045","3300",muslim,Mosque
35.0951274,31.5207444,"431864712","3300",muslim,Al Iman Mosque
35.0939709,31.5575285,"431865176","3300",muslim,مسجد عبد الحي شاهين
35.1474356,31.5869256,"431865790","3301",muslim_sunni,Hamaza Bin Abd Al Motaleb Mosque
35.0750935,31.5036062,"431870942","3300",muslim,مسجد الأمجدين
35.0802044,31.5404545,"431873605","3300",muslim,مسجد الغرباء
34.9978429,31.4681947,"431876695","3300",muslim,Al Farook Mosque
35.0980796,31.5304237,"431877313","3301",muslim_sunni,Al-Atqia' Mosque
35.1024296,31.6205317,"431880783","3300",muslim,مسجد بيت أمر القديم
35.1046068,31.4532084,"431882815","3301",muslim_sunni,Al-Ruba'ian Mosque
35.0747427,31.5678432,"431887164","3300",muslim,مسجد حسن البنا
35.0734181,31.4466273,"431888151","3300",muslim,مسجد جعفر بن أبي طالب
34.9686397,31.4158427,"431889728","3300",muslim,Islamic Mosque
35.0551168,31.5729593,"431890367","3300",muslim,مسجد الشهداء
35.0655287,31.4774233,"431892180","3300",muslim,مسجد معاذ بن جبل
35.1944117,32.2969421,"431897654","3300",muslim,Small Mosque
35.0963296,31.4475272,"431898212","3301",muslim_sunni,مسجد الشهداء
35.2357148,32.2225384,"431899610","3100",christian,يوستيوس
35.0897327,31.4457173,"431899725","3301",muslim_sunni,Al-Salam Mosque
35.0730189,31.5094023,"431899839","3300",muslim,Al Tawabeen
35.0299615,31.5967287,"431901003","3300",muslim,Al Omari Mosque
35.2408651,32.2229425,"431901680","3106",christian_orthodox,Al Ra'il Al Salih
35.337573,32.0852118,"431901910","3300",muslim,Al Sahabah
35.293161,32.1901091,"431902936","3301",muslim_sunni,Rojeeb
35.2841384,32.0996812,"431903252","3300",muslim,Mosque
35.0535856,31.4756303,"431906381","3300",muslim,مسجد زيد بن ثابت
35.2570787,32.152366,"431907099","3301",muslim_sunni,Dar Al Quran Al Karem
35.335665,32.1759681,"431908149","3300",muslim,Bait Fourik
35.2404896,32.1456627,"431909496","3300",muslim,Al Sabil
35.2641438,32.1371592,"431909793","3300",muslim,Abu Bakir Al Sidik
35.0733444,31.5304028,"431915371","3300",muslim,Alwala' Mosque
35.344287,32.1302743,"431915417","3301",muslim_sunni,Owais Bin Amir
35.2313824,32.1847209,"431916725","3300",muslim,Madma Gig Mosque
35.292486,32.0855116,"431916838","3300",muslim,Omar Bin Al Khatab
35.0276582,31.4522068,"431919662","3300",muslim,مسجد
35.0961255,31.5294492,"431919869","3301",muslim_sunni,مسجد العابدين
35.344789,32.1271838,"431922403","3301",muslim_sunni,Mosque
35.3097831,32.1250565,"431924443","3300",muslim,Osrien Big Mosque
35.2565672,32.2298237,"431924661","3301",muslim_sunni,مسجد السيدة عائشه
35.1026876,31.5204111,"431926084","3300",muslim,Qub Al Janib Mosque
35.0647704,31.5696263,"431926804","3300",muslim,Al Rahman Mosque
35.2466955,32.224439,"431927079","3301",muslim_sunni,Al Awkaf Mosque
35.2868302,32.1025814,"431927101","3301",muslim_sunni,Dar Al Quran Al Karem
35.1010071,31.4535242,"431928106","3300",muslim,Amar Ben Yaser Mosque
35.2816176,32.1944208,"431932438","3300",muslim,Rif'at Al Hawari
35.0887494,31.4548648,"431932702","3300",muslim,Hamza Mosque
35.1961838,32.2763562,"431932777","3100",christian,
35.0773072,31.4698982,"431935809","3300",muslim,مسجد صلاح الدين
35.1639896,32.3068674,"431937268","3300",muslim,Bazaria
35.2899555,32.2180563,"431938009","3301",muslim_sunni,Ibn Al Ommah
35.3277615,32.1882805,"431939978","3300",muslim,Al sahabah
35.2820464,32.2066829,"431942146","3301",muslim_sunni,Al Imam Al Shaf'i
35.2702025,32.2198582,"431943004","3301",muslim_sunni,Abo Zar Al Ghofari
35.080391,31.6337426,"431948977","3300",muslim,مسجد
35.3319153,32.209466,"431949393","3301",muslim_sunni,Eiz Alden Alqasam
35.110175,31.4520758,"431951314","3301",muslim_sunni,Al Da'wa Mosque
35.2205389,32.2245452,"431954873","3301",muslim_sunni,Al Rahman
35.1476658,31.5773559,"431955609","3301",muslim_sunni,Al Rahmah Mosque
35.2947186,32.1907723,"431956330","3301",muslim_sunni,Omar Bin Al Khatab
35.2963689,32.2201866,"431957125","3301",muslim_sunni,Mousab Bin Omair
35.0774027,31.4671535,"431957616","3300",muslim,مسجد الريحية
35.2382781,32.2021659,"431958582","3301",muslim_sunni,Iraq Bourin
35.2463971,32.2349444,"431960063","3301",muslim_sunni,Darwazeh
35.2791043,32.2073977,"431960799","3300",muslim,Omahat Al Mo'minen
35.092333,31.5282123,"431961228","3300",muslim,Al Rebat Mosque
35.1902243,32.2530116,"431962228","3300",muslim,Khalid Bin Al Walid
35.2276435,32.2230578,"431966485","3300",muslim,Soliman Ahed Arafat
35.1079572,31.5496914,"431966765","3301",muslim_sunni,Al Rashdeen Mosque
35.2853903,32.2094254,"431966923","3100",christian,بئر يعقوب
35.2008617,32.2660657,"431967441","3300",muslim,Small Mosque
35.0108508,31.4659209,"431968862","3301",muslim_sunni,Al-Mreesh Mosque
35.2831267,32.1934847,"431973880","3300",muslim,Rif'at Al Hawari
35.0561502,31.4798505,"431974356","3300",muslim,مسجد عمر بن الخطاب
35.0999289,31.5366957,"431976271","3301",muslim_sunni,مسجد الحسين
35.1902295,32.2107111,"431977478","3300",muslim,Sorrah Al-Kaber
35.0875251,31.5407357,"431978170","3300",muslim,Ibad Al Rahman Mosque
35.2001547,32.1309198,"431978484","3300",muslim,Jamain Old Mosque
35.0913083,31.5499779,"431979580","3300",muslim,مسجد ال البيت
35.0365596,31.6071793,"431984217","3301",muslim_sunni,Al Omari Mosque
35.325122,32.0901736,"431986730","3300",muslim,Al Shohada'
35.0598443,31.5026817,"431988670","3301",muslim_sunni,مسجد ابو عبيدة
35.3101154,32.2235561,"431988985","3300",muslim,Azmut Mosque
35.1924062,32.2107214,"431990444","3300",muslim,Sorrah
35.2432448,32.232306,"431992374","3301",muslim_sunni,Al Ma'ajeen
35.285811,32.1058542,"431994183","3301",muslim_sunni,Osama Bin Zaid
34.9755483,31.5185458,"431994232","3300",muslim,مسجد ديرسامت الكبير
35.2833665,32.1420594,"431995034","3300",muslim,Mosque
35.1963955,32.276699,"431996074","3300",muslim,Salah Al Din Historic Mosque
35.2458669,32.2218351,"431996863","3301",muslim_sunni,Al Shohada'
35.1001289,31.4595567,"431997644","3300",muslim,Al-Sahab Mosque
35.1880537,32.3014768,"431998026","3300",muslim,Abu Bakir
35.2747787,32.2205624,"431998470","3300",muslim,مسجد عبد الرحمن بن عوف
35.2686971,32.107948,"431999579","3300",muslim,Mosque
34.9476267,31.5097019,"432000004","3301",muslim_sunni,Omer Ebn Elkhatab Mosque
35.2845785,32.1382921,"432003086","3300",muslim,Beita Old Mosque
35.1616531,31.5201915,"432004769","3300",muslim,مسجد المصابرين
35.3439397,32.1232702,"432004777","3300",muslim,Bilal Ibn Rabah
35.2598374,32.1577699,"432004807","3301",muslim_sunni,Hawwarah
35.2418619,32.2236544,"432004850","3102",christian_catholic,Al Qides Yohanna
35.0789882,31.4698541,"432005868","3300",muslim,مسجد الهدى
35.2690297,32.2130432,"432006574","3300",muslim,Osama Bin Zaid
35.2871075,32.1617204,"432006738","3301",muslim_sunni,Awarta
35.1929634,32.2764919,"432008036","3300",muslim,Mosque
35.1437811,31.5837717,"432010576","3301",muslim_sunni,Al Ess Mosque
35.0821112,31.5135654,"432040907","3301",muslim_sunni,Al Okhwa Mosque
35.2157973,32.2922083,"432041238","3300",muslim,Bait Omreen
34.9711042,31.4087072,"432041363","3300",muslim,Old City Mosque
35.2936869,32.0715059,"432043645","3300",muslim,Al Sidik
35.3671978,32.0568664,"432045299","3300",muslim,Duma Mosque
35.2550346,32.2258375,"432045734","3301",muslim_sunni,Al Salam Mosque
34.984561,31.4108393,"432047590","3301",muslim_sunni,Mosque
35.3031198,32.064981,"432047652","3300",muslim,Mosque
35.2090553,32.1314974,"432048450","3300",muslim,Ibn Kodamah
34.9790541,31.4133972,"432048654","3300",muslim,Altaqwa Mosque
35.2158668,32.2925265,"432048702","3300",muslim,Omar Bin Al Khatab
35.2599539,32.2492281,"432055381","3300",muslim,Mosque
35.1167033,31.5135667,"432057161","3300",muslim,Al Shohada Mosque
35.0759697,31.5268538,"432058942","3300",muslim,Mohamad Al Sadeq Mosque
35.2563045,32.214484,"432060754","3301",muslim_sunni,Salah Al Dien
35.295923,32.1446276,"432061834","3300",muslim,Omar Mosque
35.2434169,32.0715664,"432064952","3301",muslim_sunni,Al Farouq
35.2937645,32.0702608,"432067044","3300",muslim,Old Mosque
35.0269298,31.4501841,"432069125","3300",muslim,مسجد الكرمة
35.3708582,32.1927335,"432070036","3300",muslim,Bait Dajan
35.2892228,32.1005729,"432071681","3301",muslim_sunni,Khalid Bin Al Walid
35.1983692,32.2759833,"432075105","3300",muslim,Omar Ibn Al 'as
35.2163872,32.1991541,"432075923","3301",muslim_sunni,Al Shohada'
35.2524644,32.1390366,"432077616","3301",muslim_sunni,Belal Bin Rabah
35.330233,32.0851976,"432077619","3300",muslim,Big Mosque
35.1212618,31.5255933,"432078657","3300",muslim,Khaled Bin Waleed Mosque
35.2668767,32.2491486,"432078905","3300",muslim,Eastren Mosque
35.2400199,32.2170621,"432080302","3301",muslim_sunni,Al Noor
35.3667552,32.0607957,"432080305","3300",muslim,Al Zahrat Area Mosque
35.1177386,31.4587958,"432080318","3301",muslim_sunni,Al-Sadeq Al-Ameen Mosque
35.080522,31.5159237,"432083865","3300",muslim,مسجد حمزة
35.3670645,32.0608577,"432084039","3300",muslim,Omar Bin Al Khatab
35.0928097,31.5122436,"432084087","3300",muslim,Abu Thar Al Ghafari Mosque
35.2589398,32.2131406,"432084502","3301",muslim_sunni,مسجد سعد بن ابي وقاس
35.2141497,32.1788562,"432088928","3300",muslim,Al Abrar
35.2119008,32.2005736,"432090195","3301",muslim_sunni,Tal Mosque
35.1230055,31.458524,"432090441","3301",muslim_sunni,Alkholafa' Alrashideen Mosque
35.165175,31.5171455,"432090791","3300",muslim,مسجد لوط
35.084655,31.546392,"432090839","3300",muslim,Al-Imam Gnead Mosque
35.0085957,31.467433,"432090892","3301",muslim_sunni,Salah Al-Din Mosque
35.0905332,31.5527313,"432091451","3300",muslim,مسجد الرباط
35.220582,32.2269485,"432091581","3301",muslim_sunni,Zain Al Abiden
35.1002601,31.5245083,"432093559","3300",muslim,Jabal Al Rahma Mosque
35.0150004,31.466348,"432093841","3301",muslim_sunni,Abdo Mosque
35.0774336,31.5194778,"432094145","3300",muslim,Ahmade Bin Hanbal Mosque
35.1824968,32.2385118,"432094196","3300",muslim,Old Qoseen
35.2806235,32.2103344,"432094537","3301",muslim_sunni,Al Haj Amen
35.1539783,31.6238944,"432096738","3300",muslim,مسجد
35.1937465,32.3003415,"432098741","3300",muslim,Ismail Mosque
35.0797882,31.6330884,"432100089","3300",muslim,مسجد
35.3356288,32.1762603,"432102623","3300",muslim,Al Shahid
35.2447441,32.14749,"432105163","3300",muslim,Ainabous
35.3353751,32.17764,"432105772","3300",muslim,Mosque
35.1003598,31.5296993,"432106948","3301",muslim_sunni,مسجد عالية
35.1577412,31.5173033,"432107244","3300",muslim,مسجد التقوى
35.1206248,31.4647627,"432109599","3300",muslim,Al Fateh Al Mubeen Mosque
35.274985,32.1920303,"432109772","3300",muslim,Moaz Bin Jabal
35.3483696,32.1204419,"432111415","3300",muslim,Al Sahabah Mosque
35.2411848,32.0714883,"432112021","3301",muslim_sunni,Al Qadem
35.2529042,32.2215232,"432112064","3100",christian,Arsaliat Al Mahabah
35.2579238,32.0848796,"432115830","3301",muslim_sunni,Al Sawiya Al Kaber
35.3300826,32.1770666,"432115979","3300",muslim,Abu Bakir
35.0603041,31.4801718,"432116243","3300",muslim,مسجد الفوار الكبير
35.2845292,32.1980092,"432117777","3300",muslim,Fatooh
35.1022855,31.621575,"432124460","3300",muslim,المسجد الكبير
35.3220229,32.1015198,"432126515","3300",muslim,Jorish Big Mosque
35.3245007,32.2110155,"432126877","3301",muslim_sunni,Omar Bin Alkhatab
35.1031312,31.5419677,"432126940","3301",muslim_sunni,مسجد نمرة
35.2836894,32.1612321,"432129272","3301",muslim_sunni,Ibad Al Rahman
35.2096336,32.2342299,"432131233","3301",muslim_sunni,Old Mosque
35.1938958,32.2708699,"432134521","3300",muslim,Mosque
35.0858937,31.5284121,"432134655","3300",muslim,Omar Aziz Mosque
35.2339233,32.2202757,"432135778","3301",muslim_sunni,مسجد فاطمة الزهراء
35.252446,32.1765412,"432136741","3300",muslim,Slman Al Farisi
35.3472777,32.1274754,"432136800","3300",muslim,Al Khilafah Mosque
35.090105,31.5418971,"432137776","3300",muslim,Al Ansar Mosque
35.1025973,31.5863012,"432138148","3301",muslim_sunni,مسجد الدروة
35.2580832,32.1492116,"432138546","3301",muslim_sunni,Hawwarah
35.3334839,32.0814524,"432138564","3300",muslim,Al-Norain Mosque
35.1074014,31.4411941,"432139047","3300",muslim,Moawya Ben Yazed Mosque
35.1058953,31.521543,"432140842","3300",muslim,Taybah Mosque
35.0905987,31.5461963,"432141361","3300",muslim,مسجد الجهاد
35.0192602,31.6005498,"432141624","3301",muslim_sunni,Al Sahabeh Mosque
35.2208178,32.224528,"432141712","3301",muslim_sunni,Junid
35.189049,32.254226,"432146188","3300",muslim,Omar Bin Al Khatab
35.1849165,32.2395024,"432147841","3301",muslim_sunni,Mos'ab Bin Omair
35.1676713,31.5229864,"432151040","3300",muslim,مسجد بلال بن رباح
35.0825643,31.5591948,"432152347","3300",muslim,مسجد أجنادين
35.2778412,32.1035026,"432152988","3301",muslim_sunni,Al Salhi
34.9531386,31.5063976,"432153236","3300",muslim,Al-Umana' Mosque
35.2886347,32.1042643,"432153419","3301",muslim_sunni,Al Shekh Othman
35.2693071,32.2507906,"432155723","3300",muslim,Abu Khalil
35.2658668,32.2197618,"432158775","3300",muslim,مسجد الأنباء
35.337955,32.1242929,"432158969","3301",muslim_sunni,Small Mosque
35.286823,32.1432506,"432159568","3300",muslim,Othman Bin Afan
35.2645636,32.2211205,"432161126","3301",muslim_sunni,جامع الحاج نمر
35.234275,32.2236159,"432162900","3106",christian_orthodox,Virgin Mary
35.2627366,32.2168883,"432163009","3301",muslim_sunni,Ajaj Mosque
35.1080953,31.518732,"432166598","3301",muslim_sunni,Al Noor Mosque
35.1395768,31.5727686,"432169637","3301",muslim_sunni,Shyoukh Mosque
35.2722667,32.2131468,"432171135","3300",muslim,مسجد خلة العامود
35.2156717,32.2741619,"432171356","3300",muslim,Ijnisnia New Mosque
34.9667913,31.5038959,"432171373","3301",muslim_sunni,Obadah Ibn Elsamet Mosque
35.1341678,31.6229483,"432171782","3301",muslim_sunni,مسجد ام المؤمنيين
35.3640774,32.0842697,"432172013","3300",muslim,Al Majd Big Mosque
35.2374069,32.2215184,"432175400","3301",muslim_sunni,Rafidia
